,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual/registered,temperature_cat
256,257,2011-09-14,Fall,2011,September,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1103.392597,1658.7764,123.0,751.0097,647,4138,4785,0.15635572740454326,Tinggi
257,258,2011-09-15,Fall,2011,September,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",891.6975000000001,1339.7908760000003,123.0,1217.1743940000001,428,3231,3659,0.1324667285670071,Sedang
258,259,2011-09-16,Fall,2011,September,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",652.389903,938.1851000000001,123.0,737.017487,742,4018,4760,0.18466898954703834,Sedang
259,260,2011-09-17,Fall,2011,September,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",702.092403,1012.3982719999999,123.0,851.4510750000001,1434,3077,4511,0.46603834904127395,Sedang
260,261,2011-09-18,Fall,2011,September,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",737.0675,1064.779172,123.0,801.210187,1353,2921,4274,0.46319753509072237,Sedang
261,262,2011-09-19,Fall,2011,September,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",829.1099029999999,1235.2643000000003,123.0,681.1698379999999,691,3848,4539,0.17957380457380456,Sedang
262,263,2011-09-20,Fall,2011,September,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",856.722403,1246.337252,123.0,605.808506,438,3203,3641,0.13674679987511706,Sedang
263,264,2011-09-21,Fall,2011,September,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",930.355,1326.1217480000005,123.0,432.7584538,539,3813,4352,0.14135851035929714,Sedang
264,265,2011-09-22,Fall,2011,September,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1003.987597,1345.418828,123.0,575.1531249999999,555,4240,4795,0.13089622641509435,Sedang
265,266,2011-09-23,Winter,2011,September,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",961.6499030000001,1202.3764999999996,123.0,351.7881163,258,2137,2395,0.12072999532054282,Sedang
266,267,2011-09-24,Winter,2011,September,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",956.127403,1386.578672,123.0,351.8626337,1776,3647,5423,0.4869755963805868,Sedang
267,268,2011-09-25,Winter,2011,September,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1016.8749030000001,1422.4067719999998,123.0,226.15222880000002,1544,3466,5010,0.44547028274668204,Sedang
268,269,2011-09-26,Winter,2011,September,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1050.0099030000001,1493.8669519999996,123.0,496.9323,684,3946,4630,0.17334009123162697,Sedang
269,270,2011-09-27,Winter,2011,September,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1022.3974029999999,1430.6308999999999,123.0,530.469619,477,3643,4120,0.13093604172385398,Sedang
270,271,2011-09-28,Winter,2011,September,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1018.7149999999999,1433.3882479999995,123.0,667.1955810000001,480,3427,3907,0.14006419608987453,Sedang
271,272,2011-09-29,Winter,2011,September,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",978.2174029999999,1430.5742719999998,123.0,776.0717870000001,653,4186,4839,0.15599617773530816,Sedang
272,273,2011-09-30,Winter,2011,September,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",862.244903,1301.275124,123.0,926.866275,830,4372,5202,0.1898444647758463,Sedang
273,274,2011-10-01,Winter,2011,October,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",521.6899999999999,726.4312279999999,123.0,1312.1167440000002,480,1949,2429,0.24628014366341713,Sedang
274,275,2011-10-02,Winter,2011,October,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",403.8774030000001,432.2008519999999,123.0,996.6163569999999,616,2302,2918,0.2675933970460469,Rendah
275,276,2011-10-03,Winter,2011,October,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",464.6249029999999,635.7523760000001,123.0,374.1392962,330,3240,3570,0.10185185185185185,Rendah
276,277,2011-10-04,Winter,2011,October,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",685.5249030000001,987.769448,123.0,924.078606,486,3970,4456,0.12241813602015113,Sedang
277,278,2011-10-05,Winter,2011,October,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",805.1775969999998,1224.213128,123.0,795.67525,559,4267,4826,0.13100539020389032,Sedang
278,279,2011-10-06,Winter,2011,October,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",707.614903,1020.7312999999999,123.0,605.808506,639,4126,4765,0.15487154629180805,Sedang
279,280,2011-10-07,Winter,2011,October,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",744.4300969999999,1125.183824,123.0,100.51634130000001,949,4036,4985,0.23513379583746283,Sedang
280,281,2011-10-08,Winter,2011,October,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",768.3624030000001,1163.6821519999996,123.0,203.8194538,2235,3174,5409,0.7041587901701323,Sedang
281,282,2011-10-09,Winter,2011,October,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",810.7000969999999,1210.4699480000002,123.0,284.82705000000004,2397,3114,5511,0.7697495183044316,Sedang
282,283,2011-10-10,Winter,2011,October,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",876.9700970000001,1292.9813,123.0,189.9035538,1514,3603,5117,0.4202053844018873,Sedang
283,284,2011-10-11,Winter,2011,October,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",867.7674030000002,1306.7941759999999,123.0,642.115538,667,3896,4563,0.1712012320328542,Sedang
284,285,2011-10-12,Winter,2011,October,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",816.222597,1183.175252,123.0,1113.94535,217,2199,2416,0.098681218735789,Sedang
285,286,2011-10-13,Winter,2011,October,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",917.469903,1331.658224,123.0,636.481843,290,2623,2913,0.11056042699199391,Sedang
286,287,2011-10-14,Winter,2011,October,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",832.7900970000001,1235.2643000000003,123.0,1005.010787,529,3115,3644,0.16982343499197433,Sedang
287,288,2011-10-15,Winter,2011,October,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",735.227403,1100.4461,123.0,1158.534587,1899,3318,5217,0.5723327305605787,Sedang
288,289,2011-10-16,Winter,2011,October,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",746.2724029999999,1119.7388239999998,123.0,1264.627613,1748,3293,5041,0.5308229577892499,Sedang
289,290,2011-10-17,Winter,2011,October,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",795.9749029999999,1152.7181,123.0,787.276331,713,3857,4570,0.18485869847031372,Sedang
290,291,2011-10-18,Winter,2011,October,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",792.2925,1204.972676,123.0,494.180543,637,4111,4748,0.15495013378739966,Sedang
291,292,2011-10-19,Winter,2011,October,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",812.7014509999999,1166.3218879999997,123.0,1092.348771,254,2170,2424,0.11705069124423963,Sedang
292,293,2011-10-20,Winter,2011,October,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",667.115097,960.1829000000002,123.0,1708.56390125,471,3724,4195,0.1264769065520945,Sedang
293,294,2011-10-21,Winter,2011,October,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",560.3475000000001,773.1841759999999,123.0,993.846644,676,3628,4304,0.18632855567805953,Sedang
294,295,2011-10-22,Winter,2011,October,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",549.3024999999999,781.4431519999999,123.0,415.9808163,1499,2809,4308,0.5336418654325382,Sedang
295,296,2011-10-23,Winter,2011,October,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",547.4624030000001,767.6825480000001,123.0,446.7116125,1619,2762,4381,0.5861694424330196,Sedang
296,297,2011-10-24,Winter,2011,October,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",639.502597,918.9838520000001,123.0,533.257288,699,3488,4187,0.200401376146789,Sedang
297,298,2011-10-25,Winter,2011,October,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",657.9124029999999,946.4614999999998,123.0,748.127762,695,3992,4687,0.17409819639278556,Sedang
298,299,2011-10-26,Winter,2011,October,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",685.5249030000001,987.717176,123.0,667.253938,404,3490,3894,0.11575931232091691,Sedang
299,300,2011-10-27,Winter,2011,October,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",654.23,918.892376,123.0,887.758107,240,2419,2659,0.09921455146754857,Sedang
300,301,2011-10-28,Winter,2011,October,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",346.810097,316.7450719999999,123.0,1030.131231,456,3291,3747,0.13855970829535097,Rendah
301,302,2011-10-29,Winter,2011,October,No,Saturday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",177.45490299999994,-79.21097199999997,123.0,1577.304419,57,570,627,0.1,Rendah
302,303,2011-10-30,Winter,2011,October,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",321.0399029999999,327.709124,123.0,792.833713,885,2446,3331,0.3618152085036795,Rendah
303,304,2011-10-31,Winter,2011,October,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",367.06,479.01042800000016,123.0,477.40515,362,3307,3669,0.10946477169640158,Rendah
304,305,2011-11-01,Winter,2011,November,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",501.44009700000004,657.715328,123.0,608.578219,410,3658,4068,0.11208310552214325,Sedang
305,306,2011-11-02,Winter,2011,November,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",449.8975,627.4193480000001,123.0,368.5096413,370,3816,4186,0.09696016771488469,Rendah
306,307,2011-11-03,Winter,2011,November,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",518.007597,696.1918759999999,123.0,614.171513,318,3656,3974,0.08698030634573305,Sedang
307,308,2011-11-04,Winter,2011,November,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",506.9625970000001,685.1755519999999,123.0,1220.015931,470,3576,4046,0.13143176733780762,Sedang
308,309,2011-11-05,Winter,2011,November,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",337.607403,338.708024,123.0,848.699318,1156,2770,3926,0.41732851985559566,Rendah
309,310,2011-11-06,Winter,2011,November,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",385.467597,506.43144800000016,123.0,413.23130380000003,952,2697,3649,0.3529847979236188,Rendah
310,311,2011-11-07,Winter,2011,November,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",488.55500000000006,674.194076,123.0,256.883025,373,3662,4035,0.10185690879300928,Sedang
311,312,2011-11-08,Winter,2011,November,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",518.007597,723.743576,123.0,309.9093375,376,3829,4205,0.09819796291459912,Sedang
312,313,2011-11-09,Winter,2011,November,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",499.6,709.9481240000001,123.0,279.1969462,305,3804,4109,0.08017875920084122,Sedang
313,314,2011-11-10,Winter,2011,November,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",455.41999999999996,555.9286760000001,123.0,848.7217630000001,190,2743,2933,0.06926722566532993,Rendah
314,315,2011-11-11,Winter,2011,November,Yes,Friday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",332.084903,264.4948520000001,123.0,1412.576075,440,2928,3368,0.15027322404371585,Rendah
315,316,2011-11-12,Winter,2011,November,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",403.8774030000001,487.19535199999984,123.0,951.946318,1275,2792,4067,0.4566618911174785,Rendah
316,317,2011-11-13,Winter,2011,November,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",589.800097,803.4757999999999,123.0,1264.645569,1004,2713,3717,0.37007003317360854,Sedang
317,318,2011-11-14,Winter,2011,November,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",786.77,1213.209872,123.0,1376.309444,595,3891,4486,0.15291698792084296,Sedang
318,319,2011-11-15,Winter,2011,November,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",786.77,1139.014124,123.0,896.1525369999999,449,3746,4195,0.1198611852642819,Sedang
319,320,2011-11-16,Winter,2011,November,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",624.777403,896.859728,123.0,614.225381,145,1672,1817,0.0867224880382775,Sedang
320,321,2011-11-17,Winter,2011,November,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",370.74240299999997,335.95067599999993,123.0,1370.7700180000002,139,2914,3053,0.04770075497597804,Rendah
321,322,2011-11-18,Winter,2011,November,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",221.634903,115.97267600000004,123.0,756.544637,245,3147,3392,0.07785192246584048,Rendah
322,323,2011-11-19,Winter,2011,November,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",343.12990299999996,341.44794800000017,123.0,1007.762544,943,2720,3663,0.3466911764705882,Rendah
323,324,2011-11-20,Winter,2011,November,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",639.502597,918.944648,123.0,834.72955,787,2733,3520,0.2879619465788511,Sedang
324,325,2011-11-21,Winter,2011,November,No,Monday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",604.5274999999999,866.6900720000001,123.0,619.724406,220,2545,2765,0.08644400785854617,Sedang
325,326,2011-11-22,Winter,2011,November,No,Tuesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",536.417403,764.9077760000001,123.0,533.257288,69,1538,1607,0.044863459037711315,Sedang
326,327,2011-11-23,Winter,2011,November,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",589.800097,803.4191719999999,123.0,1507.518425,112,2454,2566,0.045639771801140996,Sedang
327,328,2011-11-24,Winter,2011,November,Yes,Thursday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",440.69259700000003,550.4836760000001,123.0,751.0276560000001,560,935,1495,0.5989304812834224,Rendah
328,329,2011-11-25,Winter,2011,November,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",444.375,586.2028759999998,123.0,443.94324620000003,1095,1697,2792,0.6452563347083088,Rendah
329,330,2011-11-26,Winter,2011,November,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",446.215097,605.4389720000001,123.0,307.14097119999997,1249,1819,3068,0.6866410115448048,Rendah
330,331,2011-11-27,Winter,2011,November,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",630.2999030000001,913.4648,123.0,937.994506,810,2261,3071,0.3582485625829279,Sedang
331,332,2011-11-28,Winter,2011,November,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",728.182902,1062.9714320000003,123.0,637.985658,253,3614,3867,0.070005534034311,Sedang
332,333,2011-11-29,Winter,2011,November,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",628.457597,894.1895000000002,123.0,1158.574988,96,2818,2914,0.034066713981547196,Sedang
333,334,2011-11-30,Winter,2011,November,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",333.925,283.67867600000005,123.0,1217.228262,188,3425,3613,0.05489051094890511,Rendah
334,335,2011-12-01,Winter,2011,December,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",306.3125,258.99322400000005,123.0,988.289262,182,3545,3727,0.051339915373765865,Rendah
335,336,2011-12-02,Winter,2011,December,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",309.99490299999997,371.72214799999995,123.0,452.28470599999997,268,3672,3940,0.07298474945533769,Rendah
336,337,2011-12-03,Winter,2011,December,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",276.85990300000003,280.9910239999999,123.0,429.97123369999997,706,2908,3614,0.24277854195323245,Rendah
337,338,2011-12-04,Winter,2011,December,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",346.810097,448.6796000000001,123.0,376.88880869999997,634,2851,3485,0.22237811294282708,Rendah
338,339,2011-12-05,Winter,2011,December,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",468.305097,643.9373,123.0,279.25305870000005,233,3578,3811,0.06512017887087758,Rendah
339,340,2011-12-06,Winter,2011,December,No,Tuesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",637.6625,916.0783999999999,123.0,1044.065087,126,2468,2594,0.051053484602917344,Sedang
340,341,2011-12-07,Winter,2011,December,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",521.6899999999999,671.4715759999999,123.0,1194.8595750000002,50,655,705,0.07633587786259542,Sedang
341,342,2011-12-08,Winter,2011,December,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",203.22509699999995,47.221927999999984,123.0,1077.620362,150,3172,3322,0.04728877679697352,Sangat Tinggi
342,343,2011-12-09,Winter,2011,December,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",258.450097,311.2129519999999,123.0,371.3152663,261,3359,3620,0.07770169693361119,Rendah
343,344,2011-12-10,Winter,2011,December,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",223.47500000000002,88.49067200000002,123.0,1046.929069,502,2688,3190,0.18675595238095238,Rendah
344,345,2011-12-11,Winter,2011,December,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",103.820097,30.738824,123.0,298.70569129999996,377,2366,2743,0.15934065934065933,Tinggi
345,346,2011-12-12,Winter,2011,December,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",142.477597,104.97377600000002,123.0,284.82705000000004,143,3167,3310,0.04515314177455005,Rendah
346,347,2011-12-13,Winter,2011,December,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",240.0424999999999,239.75712800000005,123.0,630.92895,155,3368,3523,0.04602137767220903,Rendah
347,348,2011-12-14,Winter,2011,December,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",317.35749999999996,401.904872,123.0,273.6418087,178,3562,3740,0.04997192588433464,Rendah
348,349,2011-12-15,Winter,2011,December,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",549.3024999999999,723.704372,123.0,1203.240538,181,3528,3709,0.051303854875283446,Sedang
349,350,2011-12-16,Winter,2011,December,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",444.375,495.3977000000001,123.0,1169.7211750000001,178,3399,3577,0.052368343630479555,Rendah
350,351,2011-12-17,Winter,2011,December,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",186.65759699999998,14.26007600000004,123.0,1091.576663,275,2464,2739,0.11160714285714286,Sedang
351,352,2011-12-18,Winter,2011,December,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",142.477597,-2.257876000000124,123.0,762.1379310000001,220,2211,2431,0.09950248756218906,Rendah
352,353,2011-12-19,Winter,2011,December,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",227.157403,151.74414799999985,123.0,776.130144,260,3143,3403,0.08272351256761057,Rendah
353,354,2011-12-20,Winter,2011,December,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",468.305097,654.9536239999999,123.0,276.3913212,216,3534,3750,0.06112054329371817,Sedang
354,355,2011-12-21,Springer,2011,December,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",562.1875970000001,792.442052,123.0,993.8646,107,2553,2660,0.04191147669408539,Sedang
355,356,2011-12-22,Springer,2011,December,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",551.1425970000001,784.1830760000001,123.0,212.21747499999998,227,2841,3068,0.07990144315381907,Sedang
356,357,2011-12-23,Springer,2011,December,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",440.69259700000003,572.446628,123.0,1231.090294,163,2046,2209,0.07966764418377321,Rendah
357,358,2011-12-24,Springer,2011,December,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",284.22249999999997,231.49815199999998,123.0,854.274656,155,856,1011,0.1810747663551402,Rendah
358,359,2011-12-25,Springer,2011,December,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",222.99564700000002,147.5101160000001,123.0,696.203499,303,451,754,0.6718403547671841,Rendah
359,360,2011-12-26,Springer,2011,December,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",326.72145099999994,302.4704600000001,123.0,1074.958385,430,887,1317,0.48478015783540024,Rendah
360,361,2011-12-27,Springer,2011,December,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",333.925,355.1693480000001,123.0,845.9520500000001,103,1059,1162,0.09726156751652502,Rendah
361,362,2011-12-28,Springer,2011,December,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",276.77817000000005,147.56674399999991,123.0,1319.5909289999997,255,2047,2302,0.12457254518808011,Rendah
362,363,2011-12-29,Springer,2011,December,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",164.56759700000003,77.51355200000009,123.0,536.040468,254,2169,2423,0.11710465652374366,Rendah
363,364,2011-12-30,Springer,2011,December,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",304.47240300000004,316.7450719999999,123.0,603.038793,491,2508,2999,0.19577352472089316,Rendah
364,365,2011-12-31,Springer,2011,December,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",521.6899999999999,731.9110760000001,123.0,988.271306,665,1820,2485,0.36538461538461536,Sedang
365,366,2012-01-01,Springer,2012,January,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",433.33000000000004,564.205076,123.0,862.6376630000001,686,1608,2294,0.42661691542288555,Rendah
366,367,2012-01-02,Springer,2012,January,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",219.15198699999993,27.036223999999955,123.0,1479.8661849999999,244,1707,1951,0.14294083186877563,Tinggi
367,368,2012-01-03,Springer,2012,January,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",-52.650000000000006,-521.9461000000001,123.0,1641.497119,89,2147,2236,0.04145319049836982,
368,369,2012-01-04,Springer,2012,January,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",-146.5325,-552.168028,123.0,829.1183,95,2273,2368,0.04179498460184778,
369,370,2012-01-05,Springer,2012,January,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",203.22509699999995,140.7626719999999,123.0,583.5116429999999,140,3132,3272,0.04469987228607918,Rendah
370,371,2012-01-06,Springer,2012,January,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",354.174903,410.20305200000007,123.0,753.739012,307,3791,4098,0.08098127143233975,Rendah
371,372,2012-01-07,Springer,2012,January,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",484.8725969999999,630.2333239999999,123.0,784.488662,1070,3451,4521,0.31005505650536075,Rendah
372,373,2012-01-08,Springer,2012,January,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",361.5375,410.1638480000001,123.0,859.832038,599,2826,3425,0.21196036801132342,Rendah
373,374,2012-01-09,Springer,2012,January,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",111.18490300000003,6.018524000000049,123.0,443.9621,106,2270,2376,0.04669603524229075,Rendah
374,375,2012-01-10,Springer,2012,January,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",297.90946400000007,316.80605599999996,123.0,841.920928,173,3425,3598,0.05051094890510949,Rendah
375,376,2012-01-11,Springer,2012,January,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",221.634903,159.96827599999997,123.0,589.051069,92,2085,2177,0.044124700239808155,Rendah
376,377,2012-01-12,Springer,2012,January,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",460.94249999999994,591.7219279999999,123.0,812.360863,269,3828,4097,0.07027168234064786,Rendah
377,378,2012-01-13,Springer,2012,January,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",221.634903,14.220872000000071,123.0,1697.326812,174,3040,3214,0.057236842105263155,Sedang
378,379,2012-01-14,Springer,2012,January,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.619999999999955,-274.47302799999994,123.0,840.2644869999999,333,2160,2493,0.15416666666666667,
379,380,2012-01-15,Springer,2012,January,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",-15.832596999999994,-367.96150000000006,123.0,1127.897162,284,2027,2311,0.14010853478046373,
380,381,2012-01-16,Springer,2012,January,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.70999999999999,-241.47197200000002,123.0,1038.566062,217,2081,2298,0.10427679000480539,
381,382,2012-01-17,Springer,2012,January,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",440.05198700000005,514.794968,123.0,1567.24457,127,2808,2935,0.04522792022792023,Rendah
382,383,2012-01-18,Springer,2012,January,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",286.0625970000001,127.00642400000004,123.0,1708.56390125,109,3267,3376,0.033363942454851546,Rendah
383,384,2012-01-19,Springer,2012,January,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.70999999999999,-244.1944719999999,123.0,988.289262,130,3162,3292,0.041113219481340925,
384,385,2012-01-20,Springer,2012,January,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",96.45750000000001,-109.50695200000011,123.0,910.14475,115,3048,3163,0.037729658792650916,Rendah
